ride_id,started_at,ended_at,member_casual,ride_length_minutes,day_of_week
0234AA3D2CBA38EE,2025-11-01 12:08:50.6150000,2025-11-01 12:24:36.2190000,casual,16,Saturday
0234ABF4B30EEA82,2025-05-31 10:34:26.4720000,2025-05-31 10:36:23.7230000,member,2,Saturday
0234AC52200C9317,2025-09-30 08:39:43.9840000,2025-09-30 09:00:49.9490000,casual,21,Tuesday
0234AD16D7A3C22E,2025-08-05 16:57:18.9010000,2025-08-05 17:02:26.3230000,member,5,Tuesday
0234B1E8FCCB9C28,2025-06-01 20:42:32.7710000,2025-06-01 21:02:32.9830000,casual,20,Sunday
0234B2CF770F79EE,2025-09-11 07:33:09.5440000,2025-09-11 07:59:24.2340000,member,26,Thursday
0234B6F9AFE93409,2025-08-31 19:03:16.0940000,2025-08-31 19:08:56.2500000,casual,5,Sunday
0234BFC5828C9CBA,2025-02-10 21:52:36.0370000,2025-02-10 21:55:05.7320000,member,3,Monday
0234C0075EC2D46A,2025-04-13 18:28:01.8140000,2025-04-13 18:40:48.8230000,member,12,Sunday
0234C19F8BEAAFD7,2025-07-17 17:15:07.7210000,2025-07-17 17:38:19.1000000,casual,23,Thursday
0234C21B02EF476E,2025-04-07 09:09:39.8550000,2025-04-07 09:13:23.5220000,casual,4,Monday
0234C4B8FB307F52,2025-07-21 17:17:52.3520000,2025-07-21 17:28:21.8070000,member,11,Monday
0234C56DE69E8C66,2025-07-28 12:55:28.7320000,2025-07-28 12:58:24.4910000,casual,3,Monday
0234C7F65D30F210,2025-08-25 15:40:16.6280000,2025-08-25 15:51:23.5270000,casual,11,Monday
0234CEC2CC70AFB9,2025-07-01 13:55:27.6430000,2025-07-01 14:04:37.7920000,casual,9,Tuesday
0234D0A71CA491FF,2025-07-12 10:20:15.5100000,2025-07-12 10:36:25.3900000,casual,16,Saturday
0234D286AC66B468,2025-05-14 19:04:59.7850000,2025-05-14 19:21:08.1570000,member,17,Wednesday
0234D8211E6D4461,2025-09-10 19:07:04.3470000,2025-09-10 19:35:50.6420000,casual,28,Wednesday
0234DD344698E33D,2025-08-15 17:51:24.2150000,2025-08-15 17:55:22.3330000,member,4,Friday
0234DE46628A70CD,2025-09-14 14:56:18.5560000,2025-09-14 15:14:02.3540000,member,18,Sunday
0234E0DBE166523D,2025-07-24 18:30:50.0290000,2025-07-24 18:42:19.9240000,member,12,Thursday
0234E40199825F7E,2025-07-03 17:35:59.6450000,2025-07-03 17:36:38.3920000,casual,1,Thursday
0234E5AF5AA7FF0B,2025-02-04 07:30:09.8560000,2025-02-04 07:40:03.1200000,member,10,Tuesday
0234E8B308C1259C,2025-07-06 12:21:50.3260000,2025-07-06 12:34:00.9670000,member,13,Sunday
0234F0A18B3D4B73,2025-06-18 07:05:24.0430000,2025-06-18 07:09:37.7300000,member,4,Wednesday
0234F17D538CC740,2025-07-20 10:37:47.1500000,2025-07-20 11:09:36.7400000,member,32,Sunday
0234F335F5B4F73B,2025-05-28 20:00:40.4300000,2025-05-28 20:05:19.2470000,member,5,Wednesday
0235012F6AAAC118,2025-07-19 12:24:52.9780000,2025-07-19 12:40:19.2320000,member,16,Saturday
0235031F4454DD9F,2025-07-18 21:37:25.4660000,2025-07-18 21:45:04.5000000,member,8,Friday
023503B3A9B7F299,2025-11-28 15:50:12.4070000,2025-11-28 15:51:56.3160000,member,1,Friday
0235076767519081,2025-07-10 21:38:56.6520000,2025-07-10 21:47:26.1740000,member,9,Thursday
0235077816198742,2025-05-28 06:41:08.3070000,2025-05-28 06:43:24.7490000,member,2,Wednesday
0235095E08255FC9,2025-08-16 08:17:43.8010000,2025-08-16 08:25:02.5180000,member,8,Saturday
023509D422578735,2025-10-17 17:23:43.0640000,2025-10-17 17:35:20.2800000,casual,12,Friday
02350CFAE6546C56,2025-10-10 13:16:36.8070000,2025-10-10 13:18:25.1910000,member,2,Friday
02351A830CD178BE,2025-08-04 11:00:57.5680000,2025-08-04 11:04:14.5760000,member,4,Monday
02351EC76F1A2B4A,2025-05-06 15:19:24.9360000,2025-05-06 15:23:25.9570000,member,4,Tuesday
023520E50A839D3D,2025-01-28 07:06:36.5440000,2025-01-28 07:17:13.5810000,member,11,Tuesday
0235231819BB5F5D,2025-05-20 08:49:05.5600000,2025-05-20 08:55:14.5430000,member,6,Tuesday
0235236A807C1516,2025-06-15 19:58:39.5880000,2025-06-15 20:14:49.3220000,casual,16,Sunday
023529A6B4B26B60,2025-06-05 07:47:17.5760000,2025-06-05 07:53:27.6770000,member,6,Thursday
02352AA4F08AA3B2,2025-09-01 18:06:50.3170000,2025-09-01 18:26:59.4150000,casual,20,Monday
023534E271AFBBC9,2025-09-09 05:04:39.7520000,2025-09-09 05:11:51.7740000,member,7,Tuesday
02353612F3CCD1B1,2025-08-06 17:27:22.7190000,2025-08-06 17:46:44.9850000,casual,19,Wednesday
0235390831AEC48E,2025-03-18 18:08:03.8580000,2025-03-18 18:13:35.0690000,member,5,Tuesday
0235395A9B6A7D36,2025-05-27 15:10:58.4330000,2025-05-27 15:15:42.9950000,member,5,Tuesday
02353BE5FDBE8858,2025-08-11 19:30:37.3490000,2025-08-11 19:35:36.4720000,member,5,Monday
02353CE1354F66DB,2025-06-23 10:05:09.6240000,2025-06-23 10:28:21.3160000,member,23,Monday
02353DFC79B493EF,2025-05-22 21:51:23.7580000,2025-05-22 21:55:21.3260000,member,4,Thursday
02353E99DF5D22B7,2025-09-19 11:27:53.8910000,2025-09-19 12:12:28.0880000,casual,45,Friday
0235408C4555FABD,2025-08-10 10:07:59.4740000,2025-08-10 10:12:44.2440000,member,5,Sunday
023541094EF4EE7D,2025-03-30 12:40:11.0550000,2025-03-30 12:53:34.7890000,member,13,Sunday
023543FB56F01B02,2025-09-17 16:38:24.4390000,2025-09-17 16:46:13.0100000,member,8,Wednesday
023544FA2F3385E7,2025-12-26 08:44:36.8420000,2025-12-26 08:47:00.7880000,member,3,Friday
023546B447F67F53,2025-07-31 18:46:09.3680000,2025-07-31 18:50:52.5390000,casual,4,Thursday
0235470A5732480C,2025-08-07 14:50:32.6880000,2025-08-07 14:54:09.9110000,member,4,Thursday
0235471AF5B954E4,2025-04-29 16:02:15.1640000,2025-04-29 16:12:32.9380000,member,10,Tuesday
0235484439086AEA,2025-09-07 10:45:12.5220000,2025-09-07 10:50:14.6020000,member,5,Sunday
02354B092B4E88A0,2025-10-15 16:18:10.4510000,2025-10-15 16:24:52.9020000,member,6,Wednesday
02354C743C62CBCD,2025-05-09 22:26:22.0870000,2025-05-09 22:30:44.8820000,member,4,Friday
02354D2BBF104169,2025-07-05 22:23:39.1480000,2025-07-05 22:32:24.8700000,member,9,Saturday
02354F0CA4640936,2025-10-24 19:54:12.7010000,2025-10-24 20:06:57.8290000,member,12,Friday
023550F1DE80534E,2025-11-04 15:47:31.4940000,2025-11-04 16:02:23.0850000,member,15,Tuesday
02355FE89D35BE82,2025-06-20 17:23:33.0630000,2025-06-20 17:28:41.0160000,casual,5,Friday
023561E4E809092B,2025-08-07 16:18:19.3450000,2025-08-07 16:23:34.5410000,member,5,Thursday
023563C1FEA502C8,2025-07-01 22:13:20.5290000,2025-07-01 22:39:23.3490000,casual,26,Tuesday
0235688DDC5165A3,2025-09-17 17:21:23.5830000,2025-09-17 17:35:23.0310000,member,14,Wednesday
02356CA93F72DB09,2025-02-03 17:29:52.5190000,2025-02-03 17:33:41.3520000,member,4,Monday
02356F5A1B4CC85C,2025-10-02 14:59:33.9360000,2025-10-02 15:19:31.8640000,member,20,Thursday
023571EAD8212D5F,2025-09-04 12:42:52.1190000,2025-09-04 12:51:45.9470000,member,9,Thursday
023577AA2F10832B,2025-07-03 15:42:37.2740000,2025-07-03 15:59:54.9530000,member,17,Thursday
02357B6A00AB5CE2,2025-07-05 10:33:42.1670000,2025-07-05 11:27:11.6790000,casual,54,Saturday
02357F57D89FA4AB,2025-08-31 15:06:47.9750000,2025-08-31 15:07:07.2560000,casual,1,Sunday
023580E9AABF2152,2025-04-14 16:41:31.5920000,2025-04-14 16:57:20.1010000,member,16,Monday
02358377580575B7,2025-12-18 11:41:41.9670000,2025-12-18 12:25:23.7060000,casual,44,Thursday
02358D5D5B9111BD,2025-09-24 07:25:56.8660000,2025-09-24 07:37:22.0380000,casual,12,Wednesday
02358FACD7710AC8,2025-08-09 16:21:19.9800000,2025-08-09 16:32:23.7070000,casual,11,Saturday
023594E6FB4DEC12,2025-09-16 08:08:42.2260000,2025-09-16 08:13:09.1170000,member,5,Tuesday
023597191DC36A5E,2025-07-01 10:18:41.6530000,2025-07-01 11:09:25.2210000,casual,51,Tuesday
0235993EAABF646D,2025-09-06 18:10:57.3330000,2025-09-06 18:32:47.6480000,member,22,Saturday
02359DA40777CAFE,2025-03-28 16:53:26.7650000,2025-03-28 17:14:51.4140000,member,21,Friday
0235AB72189A1AE1,2025-10-16 18:52:30.0870000,2025-10-16 18:54:15.1600000,member,2,Thursday
0235B04DDF20B699,2025-06-24 14:22:20.6220000,2025-06-24 14:45:02.4040000,member,23,Tuesday
0235B0A30D6889EB,2025-09-26 17:58:28.3260000,2025-09-26 18:21:17.6760000,member,23,Friday
0235B2FCAB90C968,2025-10-01 17:50:00.1640000,2025-10-01 17:57:00.8210000,member,7,Wednesday
0235B37A30FE6A95,2025-07-12 18:30:01.6340000,2025-07-12 19:23:15.7960000,casual,53,Saturday
0235B3BED435CA27,2025-06-03 10:42:40.7310000,2025-06-03 10:47:34.1580000,member,5,Tuesday
0235B4605880DCA9,2025-08-08 15:51:48.0070000,2025-08-08 16:17:53.6750000,member,26,Friday
0235B5C111C80B5B,2025-05-16 17:31:04.8360000,2025-05-16 17:45:32.0050000,member,14,Friday
0235B7947B26188F,2025-08-17 18:32:41.1450000,2025-08-17 18:44:26.0300000,member,12,Sunday
0235BE417AAE5CFB,2025-03-17 23:54:30.1950000,2025-03-18 00:23:20.8450000,casual,29,Monday
0235C5297D21D42C,2025-08-21 13:23:52.7860000,2025-08-21 13:53:32.7080000,member,30,Thursday
0235C7062C20A248,2025-06-22 12:51:14.0740000,2025-06-22 13:20:01.9230000,member,29,Sunday
0235C8E7B58A8C01,2025-04-11 15:54:57.4680000,2025-04-11 16:11:59.1030000,member,17,Friday
0235C94F5D1AA598,2025-06-16 16:59:11.0500000,2025-06-16 18:16:59.4100000,member,77,Monday
0235D65239180D65,2025-10-01 18:39:04.7060000,2025-10-01 19:00:38.2530000,member,21,Wednesday
0235DA47973EAAC5,2025-03-13 22:41:52.7330000,2025-03-13 23:14:07.8480000,casual,33,Thursday
0235DE6EDC7FAB7A,2025-07-09 18:31:44.0910000,2025-07-09 18:47:05.7300000,member,16,Wednesday
0235E5AF96F1803D,2025-09-23 17:35:08.9250000,2025-09-23 17:44:50.6840000,casual,9,Tuesday
0235E7C598E0BC23,2025-06-11 22:49:54.8010000,2025-06-11 23:06:19.5210000,member,17,Wednesday
0235E8E37D9004D1,2025-06-06 19:34:24.4470000,2025-06-06 19:39:13.4520000,member,5,Friday
0235EC7805EBBAF0,2025-07-29 06:05:07.8290000,2025-07-29 06:10:14.3360000,member,5,Tuesday
0235EECB539DA34A,2025-07-25 06:19:22.3980000,2025-07-25 06:28:10.5820000,member,9,Friday
0235F47BA508B03D,2025-03-14 15:23:57.8060000,2025-03-14 16:27:44.2720000,member,64,Friday
0235F65118C0E4FC,2025-07-25 09:09:51.0770000,2025-07-25 09:24:45.6270000,member,15,Friday
0235FD1B161EC597,2025-05-08 07:36:17.2590000,2025-05-08 07:39:36.7760000,casual,3,Thursday
023600B83F8A34E7,2025-10-25 11:45:36.1740000,2025-10-25 11:51:54.9110000,member,6,Saturday
023601D15CEA16BD,2025-04-14 18:29:30.0490000,2025-04-14 18:32:48.0340000,member,3,Monday
02360596124FDAEF,2025-06-27 22:22:46.5490000,2025-06-27 22:40:17.3400000,casual,18,Friday
0236068E04ADD381,2025-05-02 17:46:08.7810000,2025-05-02 18:01:59.0300000,member,15,Friday
023606C55022C0A7,2025-08-25 17:25:34.0500000,2025-08-25 17:30:20.4480000,member,5,Monday
0236072D717F503F,2025-04-06 14:29:59.1810000,2025-04-06 15:14:29.2860000,member,45,Sunday
023608145E222100,2025-05-29 18:30:27.9690000,2025-05-29 18:56:37.1850000,member,26,Thursday
023608F2F0315BA8,2025-09-09 08:34:14.1290000,2025-09-09 08:41:12.0840000,member,7,Tuesday
02360C8E4E24A015,2025-06-28 19:43:51.2640000,2025-06-28 20:02:13.3640000,casual,19,Saturday
0236116DF0C99856,2025-06-25 14:42:50.6160000,2025-06-25 15:24:46.7550000,member,42,Wednesday
023615DDF702AFE1,2025-07-16 16:01:11.2990000,2025-07-16 16:09:25.7450000,casual,8,Wednesday
023616FEEE459019,2025-07-21 18:46:16.1420000,2025-07-21 18:58:42.9120000,member,12,Monday
0236179F812BAA8D,2025-08-03 13:10:11.2460000,2025-08-03 13:28:00.1070000,casual,18,Sunday
023617C43176A55C,2025-10-30 08:14:33.0600000,2025-10-30 08:32:07.9600000,member,18,Thursday
023619D627E17F66,2025-07-29 19:17:38.2960000,2025-07-29 19:26:39.8570000,member,9,Tuesday
02361BBCE0DA9627,2025-08-19 18:42:21.9750000,2025-08-19 18:48:07.3610000,member,6,Tuesday
02361CAE0FF5107B,2025-08-27 17:50:54.1520000,2025-08-27 17:59:20.6690000,member,9,Wednesday
0236209B64493066,2025-09-20 13:53:52.7500000,2025-09-20 14:09:09.2880000,casual,16,Saturday
023621AE71407598,2025-09-27 19:02:14.5160000,2025-09-27 19:23:37.3880000,member,21,Saturday
02362310C77FFE6E,2025-10-17 13:40:30.5790000,2025-10-17 13:44:03.6420000,member,4,Friday
02362321D86D3BB5,2025-08-12 15:01:40.8460000,2025-08-12 15:10:54.7550000,member,9,Tuesday
023623F6F3B8E282,2025-05-15 16:07:04.2040000,2025-05-15 16:14:09.8230000,member,7,Thursday
0236294D49A57FA0,2025-07-02 12:24:43.9880000,2025-07-02 12:44:41.1630000,casual,20,Wednesday
02362ABB0656E7FD,2025-06-07 10:21:29.2430000,2025-06-07 11:19:15.7360000,casual,58,Saturday
02362CDB383E9E27,2025-07-09 07:18:31.8230000,2025-07-09 07:24:34.7290000,member,6,Wednesday
02362FA1B8E92A73,2025-10-22 07:09:32.9480000,2025-10-22 07:10:07.6580000,casual,1,Wednesday
023630BB27DC57A5,2025-09-06 19:05:40.1090000,2025-09-06 19:17:15.9640000,member,12,Saturday
02363102CC27C923,2025-09-28 12:57:45.6800000,2025-09-28 13:04:31.2930000,casual,7,Sunday
0236426BAAE57195,2025-10-13 15:09:35.4670000,2025-10-13 15:21:24.8880000,casual,12,Monday
02364432019D722E,2025-07-30 17:25:51.7590000,2025-07-30 17:33:28.5330000,member,8,Wednesday
023648066C1554F1,2025-07-26 13:42:02.2040000,2025-07-26 13:46:54.8980000,member,4,Saturday
023648A54C16BBD3,2025-05-06 17:46:45.1280000,2025-05-06 17:53:49.9730000,member,7,Tuesday
023649ABF4666007,2025-09-10 23:54:47.8670000,2025-09-11 00:54:17.7520000,member,60,Wednesday
02364B5ACB8095A4,2025-07-25 17:48:24.9360000,2025-07-25 17:56:12.5400000,casual,8,Friday
02364DD277EB2C02,2025-09-07 17:33:26.6430000,2025-09-07 18:26:52.5130000,casual,53,Sunday
02364E189B99030C,2025-04-21 17:32:24.0990000,2025-04-21 17:56:07.2430000,member,24,Monday
0236504BB783D509,2025-11-15 17:54:38.9910000,2025-11-15 18:14:32.0510000,casual,20,Saturday
02365083EBC231AA,2025-05-23 12:19:57.3260000,2025-05-23 12:34:43.1800000,member,15,Friday
02365148022B03CD,2025-03-23 12:49:20.8770000,2025-03-23 13:03:32.3380000,member,14,Sunday
02365639D6A475A1,2025-09-09 08:46:15.4820000,2025-09-09 08:49:28.8040000,member,3,Tuesday
023657EA8B5993F6,2025-09-23 16:27:02.6430000,2025-09-23 16:44:22.7220000,member,17,Tuesday
02365BED4F0035E6,2025-08-31 17:14:14.7410000,2025-08-31 17:33:20.5050000,casual,19,Sunday
02365E1EC5AC5C29,2025-09-21 18:43:41.0870000,2025-09-21 18:47:53.7400000,casual,4,Sunday
02365F3A70EC29F9,2025-07-21 20:09:53.7310000,2025-07-21 20:33:18.8310000,casual,24,Monday
023663FC203C9E6C,2025-09-21 12:54:49.0750000,2025-09-21 13:03:31.4760000,member,9,Sunday
02366886BB1BBC7D,2025-07-17 17:13:41.0130000,2025-07-17 17:27:55.6840000,member,14,Thursday
0236713637B41F08,2025-05-11 01:29:39.8440000,2025-05-11 01:37:14.6570000,casual,8,Sunday
023671E61F64FD1B,2025-05-11 17:30:12.2260000,2025-05-11 17:37:57.2930000,casual,7,Sunday
023672FD03AA0283,2025-12-01 17:33:20.2350000,2025-12-01 17:36:48.9010000,member,3,Monday
023673A1DB64D1BC,2025-04-01 12:41:36.3280000,2025-04-01 12:48:00.8530000,member,7,Tuesday
023675D2B7248BD6,2025-08-05 12:21:24.0730000,2025-08-05 12:28:03.2980000,casual,7,Tuesday
02367CA669CF9B8F,2025-01-16 08:19:14.6880000,2025-01-16 08:21:37.7080000,member,2,Thursday
02367F9B31366C20,2025-08-22 20:34:18.5790000,2025-08-22 20:35:53.0610000,member,1,Friday
023681FA22358A71,2025-07-03 06:43:10.1360000,2025-07-03 06:55:06.8710000,member,12,Thursday
023682035F10830D,2025-06-15 15:36:03.6190000,2025-06-15 15:51:55.6680000,casual,15,Sunday
02368457C56AE6C0,2025-06-02 20:21:49.8320000,2025-06-02 20:59:37.1480000,member,38,Monday
023686F440A0CB76,2025-08-30 14:26:18.4610000,2025-08-30 14:48:30.5260000,member,22,Saturday
02368C310F83111D,2025-03-29 13:15:37.6520000,2025-03-29 13:38:14.0620000,casual,23,Saturday
02368EF0C27DF3A3,2025-07-09 03:51:35.5100000,2025-07-09 04:05:20.2460000,member,14,Wednesday
02369051D1336908,2025-10-23 19:59:44.6440000,2025-10-23 20:10:23.0770000,member,11,Thursday
023699BDC8692702,2025-09-19 07:23:33.7810000,2025-09-19 07:31:18.3430000,member,8,Friday
02369E52E6D8A9B7,2025-10-12 09:54:52.1570000,2025-10-12 10:02:11.2810000,casual,8,Sunday
0236A16D99CCB606,2025-08-21 15:39:34.8850000,2025-08-21 15:47:14.2480000,member,8,Thursday
0236A21084284349,2025-08-06 06:41:51.4200000,2025-08-06 06:53:49.7710000,member,12,Wednesday
0236A332C60F4C14,2025-06-27 10:55:15.9190000,2025-06-27 11:06:53.3070000,casual,11,Friday
0236A429CC196EF6,2025-09-27 07:45:17.0150000,2025-09-27 08:32:22.5220000,casual,47,Saturday
0236A8B7D9DC4354,2025-10-12 18:22:48.1320000,2025-10-12 18:27:41.4580000,member,5,Sunday
0236B0CD86CFD992,2025-10-08 12:48:41.9500000,2025-10-08 13:21:12.3500000,member,33,Wednesday
0236B2E74BA85DEF,2025-10-10 14:03:03.3470000,2025-10-10 14:06:38.8260000,member,3,Friday
0236B36FB4F5021B,2025-07-05 13:15:12.4540000,2025-07-05 13:40:41.2880000,member,25,Saturday
0236B75B5A077705,2025-11-14 21:41:48.6440000,2025-11-14 21:50:32.1270000,member,9,Friday
0236B959224A17C1,2025-07-15 20:02:43.7340000,2025-07-15 20:13:01.8100000,casual,11,Tuesday
0236BC9ECFF0F016,2025-10-24 15:06:46.4210000,2025-10-24 15:11:21.9920000,casual,5,Friday
0236BFFE12406981,2025-10-25 00:41:41.7190000,2025-10-25 00:51:37.9900000,member,10,Saturday
0236C31C7C013C9F,2025-12-16 21:43:19.2450000,2025-12-16 21:49:47.4370000,casual,6,Tuesday
0236C7CC3012719D,2025-04-22 12:15:37.4490000,2025-04-22 12:58:38.2230000,casual,43,Tuesday
0236CB339809562B,2025-07-02 08:03:44.8740000,2025-07-02 08:10:22.9960000,casual,7,Wednesday
0236CFEC92DBC646,2025-07-17 17:13:51.4260000,2025-07-17 17:21:19.5740000,member,8,Thursday
0236D2C3F35EBD27,2025-10-30 12:25:13.8560000,2025-10-30 12:28:28.9350000,member,3,Thursday
0236D2C59E199F3E,2025-10-23 06:09:42.6380000,2025-10-23 06:22:53.4940000,member,13,Thursday
0236D46CA1558926,2025-09-27 17:50:24.6990000,2025-09-27 18:10:22.2340000,casual,20,Saturday
0236D4E1DCBB2DC4,2025-06-28 10:10:45.0870000,2025-06-28 10:29:48.0730000,member,19,Saturday
0236DCDC977DC8D4,2025-08-08 23:12:32.5640000,2025-08-08 23:17:16.8190000,casual,5,Friday
0236DD9CF09113E7,2025-05-18 20:05:57.4210000,2025-05-18 20:20:56.0410000,member,15,Sunday
0236E14EFA1499C8,2025-08-22 18:04:39.9590000,2025-08-22 18:12:06.9870000,member,8,Friday
0236E7D08548132E,2025-07-07 07:22:57.4360000,2025-07-07 07:39:28.6680000,casual,17,Monday
0236EA8487E45F93,2025-07-13 08:52:01.3420000,2025-07-13 09:13:24.1030000,casual,21,Sunday
0236EAB9E853199A,2025-05-17 20:29:08.4520000,2025-05-17 20:42:12.7830000,member,13,Saturday
0236F406517F0D35,2025-04-27 16:55:27.0820000,2025-04-27 17:01:35.6990000,casual,6,Sunday
0236F415994662BF,2025-07-19 15:59:02.7020000,2025-07-19 16:14:59.6290000,casual,15,Saturday
0236F8F5807EDFB3,2025-09-10 09:58:12.0600000,2025-09-10 10:03:36.8660000,member,5,Wednesday
0236FA36E11A9933,2025-07-05 15:36:27.0640000,2025-07-05 15:54:59.5550000,member,18,Saturday
0236FBC5383D1FEE,2025-02-05 16:39:07.7260000,2025-02-05 16:46:37.6590000,member,7,Wednesday
02370F7C4C8C84EF,2025-06-11 13:14:49.2850000,2025-06-11 13:21:51.9420000,member,7,Wednesday
02371869C965A9BC,2025-10-04 07:51:05.8550000,2025-10-04 07:55:16.6860000,member,4,Saturday
02371A089D36E2D5,2025-05-08 16:59:25.1960000,2025-05-08 17:09:21.3160000,member,10,Thursday
02371BDBAC962C6D,2025-06-11 16:31:40.3860000,2025-06-11 16:48:42.3480000,member,17,Wednesday
023725A6A9F78661,2025-11-14 18:58:44.5430000,2025-11-14 19:03:28.4480000,member,5,Friday
0237271B3D5AA238,2025-09-16 19:36:54.6670000,2025-09-16 19:40:20.7590000,member,4,Tuesday
02372764A29D5F57,2025-05-29 20:32:08.5190000,2025-05-29 20:48:18.4520000,member,16,Thursday
02372C14EFA6C044,2025-03-17 15:49:43.2130000,2025-03-17 15:55:51.5730000,casual,6,Monday
02372C7A03F2F50B,2025-09-23 16:46:53.0310000,2025-09-23 17:15:37.6880000,member,29,Tuesday
02372E327CE1321B,2025-04-23 17:46:55.4770000,2025-04-23 17:57:35.6370000,member,11,Wednesday
02372EF00963B1FA,2025-06-29 15:42:25.4270000,2025-06-29 15:57:48.6630000,casual,15,Sunday
02373130A4D91C6B,2025-08-26 07:52:52.2930000,2025-08-26 08:04:33.2560000,member,12,Tuesday
02373308600BCF19,2025-05-31 16:00:08.6870000,2025-05-31 16:54:53.8880000,casual,54,Saturday
0237342EB52E6BBB,2025-03-11 17:58:36.5860000,2025-03-11 18:07:30.5250000,member,9,Tuesday
023734A3FD92F5FE,2025-02-28 18:35:39.4600000,2025-02-28 18:46:18.7300000,member,11,Friday
023735A0A00CE3D5,2025-02-24 20:40:29.0730000,2025-02-24 21:00:00.3010000,member,20,Monday
02373A37EA120FC5,2025-09-02 18:45:36.4700000,2025-09-02 19:01:56.9540000,member,16,Tuesday
02373F6F9C76F1AA,2025-08-23 14:53:45.7270000,2025-08-23 15:03:21.7020000,casual,10,Saturday
0237418DA1E57756,2025-12-16 18:08:31.0200000,2025-12-16 18:11:48.8100000,member,3,Tuesday
02374511346F46AB,2025-01-12 13:03:58.4560000,2025-01-12 13:13:21.8450000,member,10,Sunday
02374610E5117F72,2025-06-06 11:27:46.6830000,2025-06-06 11:51:29.4560000,casual,24,Friday
023746716CF8404F,2025-07-16 20:04:28.8810000,2025-07-16 20:22:05.9720000,member,18,Wednesday
02374A0A5CE19A00,2025-08-23 10:54:56.4390000,2025-08-23 11:16:31.6900000,casual,22,Saturday
02374A695F3EC84A,2025-08-01 16:59:17.8890000,2025-08-01 17:38:50.6130000,member,39,Friday
02374C7564C9D305,2025-09-10 22:07:36.3350000,2025-09-10 22:40:47.2860000,member,33,Wednesday
02374CB7FD592DAF,2025-04-16 18:54:06.4660000,2025-04-16 18:58:40.2620000,member,4,Wednesday
02374E30AF077E19,2025-01-07 22:20:25.3090000,2025-01-07 22:28:54.2320000,member,8,Tuesday
02374E50AC5F17F6,2025-05-18 12:25:36.5490000,2025-05-18 12:47:40.5410000,casual,22,Sunday
02374EF3479B4D40,2025-11-19 08:16:25.4470000,2025-11-19 08:22:32.3130000,member,6,Wednesday
023750447E5E5EB5,2025-08-09 14:49:31.2120000,2025-08-09 15:18:43.6150000,casual,29,Saturday
023754C6555425FB,2025-09-23 10:19:10.7790000,2025-09-23 10:22:46.8010000,casual,3,Tuesday
023759142F40AE6A,2025-05-31 17:19:03.0270000,2025-05-31 17:36:18.3520000,casual,17,Saturday
02375B4200D60374,2025-09-05 22:06:16.2780000,2025-09-05 22:53:26.4670000,member,47,Friday
02375C86E73E9954,2025-06-24 16:26:36.6080000,2025-06-24 16:47:03.5100000,member,21,Tuesday
02375D693944DFFC,2025-10-19 14:41:06.8960000,2025-10-19 16:05:09.2400000,member,84,Sunday
02375EE2ACFB9FD8,2025-09-25 15:14:50.2710000,2025-09-25 15:33:43.0460000,member,19,Thursday
023762218FBBFC1C,2025-07-30 07:58:35.7950000,2025-07-30 08:02:43.6230000,member,4,Wednesday
0237648C5904DB27,2025-09-15 08:16:54.3050000,2025-09-15 08:24:41.1050000,casual,8,Monday
02376739C22AD279,2025-05-21 11:42:56.9310000,2025-05-21 11:58:14.4320000,casual,16,Wednesday
02376848AFFB9AB8,2025-04-24 16:44:00.3260000,2025-04-24 16:49:43.3110000,member,5,Thursday
023768F25F48FD60,2025-08-29 21:30:46.3560000,2025-08-29 21:31:52.8040000,member,1,Friday
023769DCD25F7B94,2025-03-20 18:29:47.2540000,2025-03-20 18:38:03.8670000,member,9,Thursday
02377187A0DACE54,2025-06-21 10:24:34.2510000,2025-06-21 10:38:05.1160000,casual,14,Saturday
023771AD6E4D0937,2025-01-30 10:10:38.8130000,2025-01-30 10:14:25.7560000,member,4,Thursday
023772B44B839EE5,2025-08-31 11:55:33.2710000,2025-08-31 12:04:00.1460000,member,9,Sunday
023775F119A3C9E3,2025-09-24 07:27:20.9380000,2025-09-24 08:04:03.2820000,member,37,Wednesday
0237772446C92C4F,2025-06-14 08:37:03.0950000,2025-06-14 08:57:48.8060000,casual,20,Saturday
02377E1D7D25DC44,2025-04-12 20:07:36.4550000,2025-04-12 20:17:10.3140000,casual,10,Saturday
023781C02E6872B9,2025-04-01 17:28:27.0560000,2025-04-01 17:31:09.4460000,member,3,Tuesday
0237854A7984F44F,2025-07-22 18:21:37.6660000,2025-07-22 18:27:16.3290000,member,6,Tuesday
0237873D7C13AE6D,2025-10-01 19:01:47.6340000,2025-10-01 19:29:03.1320000,casual,28,Wednesday
0237895BA3995A55,2025-09-11 11:41:35.3730000,2025-09-11 11:56:59.5860000,member,15,Thursday
02378A1D7862A2D5,2025-07-19 21:17:56.8130000,2025-07-19 21:29:54.0190000,casual,12,Saturday
0237945611767A32,2025-06-04 18:42:18.5310000,2025-06-04 18:50:59.1970000,casual,8,Wednesday
023798EAF2481D63,2025-04-19 02:13:09.1360000,2025-04-19 02:18:27.7220000,casual,5,Saturday
023799DADF5788BF,2025-08-22 18:50:07.2760000,2025-08-22 19:17:30.1410000,member,27,Friday
02379B6B23ED02DA,2025-04-12 10:48:51.4110000,2025-04-12 11:06:14.4080000,member,18,Saturday
0237A57AA37965E8,2025-07-24 08:44:35.8850000,2025-07-24 08:47:11.3210000,member,3,Thursday
